name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
H1-003-0063-C-D	5135026	164	31311.13	375602	124	0	0	197851	10	103032	16	43840	30
H1-003-0064-F-B	4953685	112	44229.33	786322	112	0	0	222203	6	162170	11	63846	19
H1-003-0065-B-J	4821151	130	37085.78	685899	92	0	0	261761	7	132360	12	55567	23
H1-003-0066-D-R	5137087	139	36957.46	484516	112	0	0	227890	8	109755	15	29887	30
H1-003-0067-G-L	5019866	76	66050.87	813693	112	0	0	222560	6	151125	11	67165	22
H1-003-0068-D-P	5150285	98	52553.93	387485	112	0	0	268225	8	187518	13	76571	21
H1-003-0069-M-R	5283278	200	26416.39	389955	112	0	0	170999	11	114208	18	24062	37
H1-003-0070-P-A	5377384	196	27435.63	367929	113	0	0	209357	10	112385	17	34335	36
H1-003-0071-C-J	5223682	118	44268.49	447907	145	0	0	238847	8	152155	13	48695	25
H1-003-0072-K-A	5184784	148	35032.32	473969	113	0	0	161463	10	93345	18	29641	36
H1-003-0073-B-R	5253082	267	19674.46	371195	92	0	0	245489	9	144092	14	36865	28
H1-003-0074-F-B	5461341	342	15968.83	348253	92	0	0	186225	11	95128	20	19291	46
H1-003-0075-G-C	4921550	105	46871.9	624206	93	0	0	226743	7	154156	12	85374	21
H1-003-0076-A-L	4882068	92	53065.96	644165	93	0	0	205456	7	133714	13	54501	24
H1-003-0077-P-R	4925657	140	35183.26	581732	99	0	0	228967	6	155287	12	41456	22
H1-003-0078-L-J	5311940	263	20197.49	624398	92	0	0	203002	9	132517	15	39737	27
H1-003-0079-G-R	5095797	185	27544.85	405193	109	0	0	292664	8	173538	13	41447	26
H1-003-0080-M-J	5133291	208	24679.28	663123	101	0	0	221258	7	113201	14	34609	27
H1-003-0081-L-V	4990595	199	25078.37	420161	92	0	0	119435	13	74083	23	29180	43
H1-003-0082-B-D	5299441	351	15098.12	215823	92	0	0	55063	28	32798	53	11688	103
H1-003-0083-B-J	5408820	207	26129.57	380792	92	0	0	170430	11	123854	18	27469	35
H1-003-0084-P-F	5177606	163	31764.45	334023	92	0	0	158878	11	88925	20	33358	36
H1-003-0085-C-J	5263500	125	42108	1194689	94	0	0	348338	5	197053	9	56797	20
H1-003-0086-C-F	4584809	88	52100.1	558704	112	0	0	198771	7	144007	13	76066	21
H1-003-0087-P-A	5407051	194	27871.4	589061	119	0	0	177935	9	114999	16	32095	31
H1-003-0088-B-J	5126237	208	24645.37	401385	112	0	0	109965	14	60652	26	27449	50
H1-003-0089-N-A	5205257	181	28758.33	589165	93	0	0	268639	7	158665	12	34822	24
H1-003-0090-V-J	5318946	137	38824.42	442208	112	0	0	167486	11	89599	21	33931	39
H1-003-0091-B-Y	5457652	179	30489.68	692795	112	0	0	251081	8	118404	14	29903	33
H1-003-0092-M-M	4984751	176	28322.45	508510	112	0	0	134535	12	91610	21	30617	40
H1-003-0093-S-I	5451003	284	19193.67	452934	113	0	0	174594	9	86117	20	20777	43
H1-003-0094-P-G	5242539	128	40957.34	593562	112	0	0	297644	7	200618	11	37331	22
H1-003-0095-L-C	5074588	115	44126.85	697726	120	0	0	399854	5	213891	9	91524	17
H1-003-0096-Y-E	5005907	131	38213.03	362710	114	0	0	134885	12	82830	21	37288	40
H1-003-0097-L-A	5010687	128	39145.99	465335	112	0	0	165700	10	125106	18	53840	31
H1-003-0098-J-H	4980384	211	23603.72	240139	112	0	0	102040	17	66895	29	24383	54
H1-003-0099-G-R	4866200	110	44238.18	661412	112	0	0	195235	7	105001	14	53737	27
H1-003-0100-P-J	5217619	234	22297.52	288476	112	0	0	109385	17	67364	29	26284	54
H1-003-0101-A-M	5309413	116	45770.8	591056	107	0	0	252790	7	171627	12	38560	24
H1-003-0102-N-F	5076247	81	62669.72	763419	113	0	0	360262	5	203882	8	113259	15
H1-003-0103-H-T	5193071	190	27331.95	325839	112	0	0	137239	13	77742	23	22970	46
H1-003-0104-D-J	5018116	103	48719.57	616761	114	0	0	344609	6	244490	9	95762	16
H1-003-0105-C-R	5294484	168	31514.79	359095	92	0	0	174018	11	86660	20	32890	39
H1-003-0106-F-F	5126741	99	51785.26	780121	138	0	0	187199	8	101647	16	46730	30
H1-003-0107-C-T	5530966	192	28807.11	348395	129	0	0	222496	10	147921	16	30973	32
H1-003-0108-G-P	5093471	124	41076.38	413324	169	0	0	134719	13	92285	22	39632	40
H1-003-0109-M-D	5519838	403	13696.87	303620	140	0	0	90596	18	51020	34	13428	73
H1-003-0110-L-T	5373473	199	27002.38	367773	154	0	0	192922	11	95201	17	36477	35
H1-003-0111-F-S	5096374	165	30887.12	381442	140	0	0	123756	14	76375	24	31111	42
H1-003-0112-M-M	5092051	184	27674.19	288507	155	0	0	106615	16	79039	27	26316	48
H1-003-0113-M-D	5150565	116	44401.42	460972	104	0	0	186666	10	110165	18	45268	31
H1-003-0114-T-R	5119862	170	30116.84	610675	92	0	0	269221	6	162648	11	48851	19
H1-003-0115-L-R	5210502	184	28317.95	345786	93	0	0	166401	11	86399	21	30894	40
H1-003-0116-V-R	5092321	168	30311.43	644138	92	0	0	251565	7	139521	12	43643	25
H1-003-0117-S-L	5256373	211	24911.72	511438	93	0	0	203011	9	114220	15	29952	31
H1-003-0118-G-E	5183269	147	35260.33	617433	92	0	0	181709	9	109514	17	64242	29
H1-003-0119-G-R	5418202	270	20067.41	348459	112	0	0	170652	11	122345	18	22917	36
H1-003-0120-P-R	5188615	262	19803.87	396149	106	0	0	153853	12	95088	20	32800	38
H1-003-0121-E-F	5137677	212	24234.33	295436	104	0	0	124947	14	58154	26	27759	51
H1-003-0122-K-R	5089486	177	28754.16	596776	92	0	0	170430	10	117052	17	23714	33
H1-003-0123-M-R	5426721	339	16008.03	348878	92	0	0	186224	11	95128	20	21868	46
H1-004-0001-B-J	5138049	180	28544.72	395222	96	0	0	211200	10	134652	16	39791	29
H1-004-0002-M-C	5170949	234	22098.07	335919	96	0	0	190998	10	134660	17	29855	35
H1-004-0003-G-R	4622361	308	15007.67	141321	96	0	0	50958	30	28420	55	12272	104
H1-004-0004-L-A	5236726	286	18310.23	283614	80	0	0	106943	16	60968	29	20037	60
H1-004-0005-J-I	5330168	214	24907.33	464332	111	0	0	179967	9	113222	17	33760	31
H1-004-0006-D-E	5045422	225	22424.1	374345	80	0	0	160412	12	104508	20	47935	32
H1-004-0007-O-M	5468887	327	16724.43	531808	80	0	0	155848	11	106720	19	24217	40
H1-004-0008-M-Y	5093925	290	17565.26	390132	80	0	0	158859	12	109145	20	29823	36
H1-004-0009-M-M	5037135	123	40952.32	501265	99	0	0	325079	7	192627	11	51808	19
H1-004-0010-C-O	5139014	190	27047.44	648260	92	0	0	190990	9	89973	17	29847	33
H1-004-0011-S-K	5204907	250	20819.63	425278	87	0	0	180366	11	104970	19	26350	38
H1-004-0012-M-Z	5064824	87	58216.37	727344	98	0	0	353058	5	197061	9	87150	17
H1-004-0013-A-M	5349901	265	20188.31	285433	96	0	0	101218	15	63277	28	25114	54
H1-004-0014-D-M	4701686	115	40884.23	551503	102	0	0	157535	10	110384	17	48077	29
H1-004-0015-N-A	4894271	146	33522.4	397448	96	0	0	132646	11	102765	19	30901	34
H1-004-0016-L-R	5037315	218	23106.95	387837	80	0	0	169188	11	111131	18	33039	32
H1-004-0017-B-M	4930538	204	24169.3	270642	96	0	0	109163	14	83621	23	31752	41
H1-004-0018-V-M	5055975	143	35356.47	482614	96	0	0	203942	8	124783	14	32128	29
H1-004-0019-M-J	5210878	175	29776.45	612448	97	0	0	205963	8	139201	13	35597	25
H1-004-0020-M-A	4956587	84	59006.99	543834	96	0	0	319702	6	184588	10	68428	19
H1-004-0021-W-I	5011908	148	33864.24	373119	92	0	0	189245	11	107004	18	32890	33
H1-004-0022-M-L	5378376	188	28608.38	425549	112	0	0	214069	9	109202	16	28479	34
H1-004-0023-R-J	5287549	224	23605.13	443190	92	0	0	141060	12	98110	20	24520	41
H1-004-0024-M-R	5325590	301	17692.99	315880	92	0	0	90327	17	49677	33	15705	68
H1-004-0025-T-J	5181736	147	35249.9	451390	112	0	0	246110	8	137899	14	35384	28
H1-004-0026-E-A	5167606	164	31509.79	471797	112	0	0	203045	9	116486	15	31842	27
H1-004-0027-B-P	4979647	195	25536.65	232096	113	0	0	96480	18	66596	31	21298	58
H1-004-0028-B-J	5214922	158	33005.84	331495	112	0	0	204391	10	135991	16	56011	27
H1-004-0029-D-M	5063706	152	33313.86	340780	118	0	0	139673	12	88373	22	31097	41
H1-004-0030-A-D	4784851	78	61344.24	598940	112	0	0	290171	6	189680	10	73774	19
H1-004-0031-M-D	5016012	67	74865.85	708092	115	0	0	320951	5	199052	9	103746	16
H1-004-0032-M-R	5351277	130	41163.67	485091	113	0	0	230067	8	126581	15	45728	28
H1-004-0033-B-M	4856201	111	43749.56	624375	92	0	0	256212	7	141586	12	44806	21
H1-004-0034-B-S	5344208	226	23646.94	521931	92	0	0	114566	13	74055	25	26244	46
H1-004-0035-L-Y	5325578	201	26495.41	350421	109	0	0	196282	11	107413	18	35080	34
H1-004-0036-R-B	5285694	313	16887.2	463113	92	0	0	213829	9	107610	16	17505	38
H1-004-0037-C-M	5244808	139	37732.43	378435	112	0	0	189836	10	147697	16	31933	29
H1-004-0038-D-S	5267688	178	29593.75	620986	92	0	0	277894	7	130116	13	41456	27
H1-004-0039-M-M	5203202	166	31344.59	410382	106	0	0	203958	9	129415	15	37393	29
H1-004-0040-M-P	4569094	220	20768.61	254520	92	0	0	84431	17	45284	31	18231	58
H1-004-0041-C-C	5025590	147	34187.69	515707	92	0	0	184857	9	137201	15	33221	32
H1-004-0042-F-R	5115417	212	24129.33	494389	112	0	0	190671	9	112465	16	23892	32
H1-004-0043-G-R	4723561	154	30672.47	235349	107	0	0	103365	16	71357	27	29998	49
H1-004-0044-A-F	5048921	239	21125.19	361986	106	0	0	109785	15	54743	29	30418	53
H1-004-0045-D-N	5063734	146	34683.11	351508	118	0	0	146964	11	89010	21	33995	38
H1-005-0001-B-P	5089427	178	28592.29	409423	112	0	0	147651	12	88482	21	30784	39
H1-005-0002-P-M	5189027	113	45920.59	575392	133	0	0	254987	7	173849	12	37158	24
H1-005-0003-L-R	5011144	100	50111.44	615668	112	0	0	329952	6	239895	10	50373	18
H1-005-0004-K-C	5142201	212	24255.67	398679	112	0	0	194588	10	132802	16	36970	31
H1-005-0007-B-J	5188750	162	32029.32	422918	112	0	0	129788	12	86867	22	29584	42
H1-005-0008-B-B	5141268	197	26097.81	307768	115	0	0	86236	18	52712	33	28342	59
H1-005-0009-D-X	5162654	143	36102.48	582162	114	0	0	196321	9	143757	15	50352	26
H1-005-0010-B-P	5296577	118	44886.25	389850	112	0	0	243354	9	151101	14	67756	24
H1-005-0011-B-M	5206545	115	45274.3	381333	112	0	0	236089	9	147712	15	42912	25
H1-005-0012-L-M	5090427	119	42776.7	643985	112	0	0	289656	7	160476	12	58464	23
H1-005-0013-L-D	5173104	200	25865.52	357863	112	0	0	195669	10	107365	17	31636	32
H1-005-0014-M-A	5033312	125	40266.5	349026	113	0	0	198182	10	106797	16	60669	28
H1-005-0015-A-D	5133947	172	29848.53	462971	112	0	0	134608	12	87954	21	24911	42
H1-005-0016-A-H	4890251	116	42157.34	656871	92	0	0	205456	7	112144	13	54501	24
H1-005-0017-S-M	5278966	180	29327.59	392129	92	0	0	216681	9	170428	15	41354	26
H1-005-0020-C-M	5156686	126	40926.08	669508	93	0	0	282036	6	164167	11	51419	21
H1-005-0022-B-A	5142322	192	26782.93	622671	105	0	0	203028	8	116675	15	30299	28
H1-005-0023-G-E	5189584	196	26477.47	621541	105	0	0	202642	8	132542	14	38892	26
H1-005-0024-E-M	5074104	183	27727.34	581529	92	0	0	169212	9	113150	16	41550	29
H1-005-0025-R-L	4700044	113	41593.31	664088	91	0	0	342675	5	166920	10	63241	18
H1-005-0027-E-M	5440331	401	13566.91	360846	104	0	0	72642	22	42305	42	12880	88
H1-005-0028-K-P	5261964	172	30592.81	387434	92	0	0	158941	10	111489	18	31590	34
H1-005-0029-M-I	5187774	135	38427.96	381523	112	0	0	244973	8	158965	14	41472	24
H1-005-0030-E-I	5329299	253	21064.42	260822	92	0	0	94439	15	56018	29	24856	56
H1-005-0031-M-R	5144438	142	36228.44	1195650	92	0	0	269256	5	167289	10	58135	19
H1-005-0032-C-D	5248099	180	29156.11	420430	104	0	0	229684	9	136564	15	73180	26
H1-005-0033-F-F	5019889	96	52290.51	837016	103	0	0	317334	6	203827	9	59362	18
H1-005-0034-P-M	5010432	95	52741.39	1203556	98	0	0	354131	5	217850	8	78921	16
H1-005-0035-M-M	5185232	220	23569.24	484509	93	0	0	174096	10	90325	17	26229	38
H1-005-0036-K-J	5166432	82	63005.27	682459	157	0	0	304418	6	177705	10	50694	19
H1-005-0037-P-G	5302155	191	27759.97	529770	156	0	0	223213	8	113523	15	27107	35
H1-005-0038-A-J	4939688	84	58805.81	740534	135	0	0	352019	5	213496	8	85922	15
H1-005-0039-V-F	4934977	97	50876.05	625482	128	0	0	238393	6	169408	11	91697	19
H1-005-0040-M-A	4829709	60	80495.15	895893	135	0	0	444170	4	189709	8	73301	16
H1-005-0041-M-P	5195635	152	34181.81	622363	182	0	0	169407	9	116417	16	33570	31
H1-005-0042-D-T	5276758	183	28834.74	608496	133	0	0	202644	9	113255	16	28173	34
H1-005-0043-B-O	5262734	181	29075.88	511403	130	0	0	237387	8	110800	15	30045	29
H1-005-0044-R-A	5232695	148	35356.05	476197	104	0	0	180190	9	132086	16	33875	29
H1-005-0045-G-C	5163588	183	28216.33	612551	86	0	0	154447	10	91942	18	35992	35
H1-005-0046-E-M	4774814	58	82324.38	692893	104	0	0	331414	6	217190	9	88894	16
H1-005-0047-S-F	4882658	119	41030.74	516885	89	0	0	213999	8	109169	15	41431	28
H1-005-0048-I-T	5330358	198	26921	422145	92	0	0	133084	11	80407	22	33460	41
H1-005-0049-L-J	5120861	210	24385.05	581783	92	0	0	218704	8	104983	16	31697	31
H1-005-0050-D-A	4959462	175	28339.78	480224	92	0	0	127542	10	94490	18	34047	36
H1-005-0051-H-M	5001488	127	39381.8	716725	92	0	0	283404	6	155792	11	41526	22
H1-005-0052-B-J	5092206	177	28769.53	491481	92	0	0	224323	8	137674	13	34505	24
H1-005-0053-L-F	5304924	260	20403.55	342348	104	0	0	134060	13	66222	25	25281	50
H1-005-0054-C-P	5205129	153	34020.45	688234	92	0	0	229615	8	153356	13	56325	23
H1-005-0055-B-R	4930638	110	44823.98	715693	105	0	0	356954	5	200893	10	50921	20
H1-005-0056-W-P	5129091	123	41699.93	385918	92	0	0	173758	9	123779	16	41816	28
H1-005-0057-S-L	5331808	188	28360.68	380829	92	0	0	190990	11	140525	17	29847	34
H1-005-0058-M-A	5249873	272	19301	318243	92	0	0	111647	15	62343	26	22715	52
H1-005-0059-C-M	4600849	98	46947.44	749975	94	0	0	186704	7	131607	14	64160	23
H1-005-0060-I-L	5221608	275	18987.67	448276	92	0	0	192607	10	95055	18	29847	34
H1-005-0061-L-J	5142773	168	30611.74	365253	106	0	0	246724	9	169236	14	41574	24
H1-005-0062-N-S	4814855	107	44998.64	500952	121	0	0	158535	10	111908	17	60025	27
H1-005-0063-P-L	5125227	181	28316.17	579899	104	0	0	244110	7	114982	13	30718	28
H1-005-0064-A-O	5075880	213	23830.42	236417	104	0	0	110243	16	81790	27	28829	47
H1-005-0065-L-P	4970608	210	23669.56	402714	86	0	0	186600	10	75169	17	30291	37
H1-005-0066-W-C	5216195	305	17102.28	311495	92	0	0	96796	19	59037	32	15836	65
H1-005-0067-A-O	5352368	208	25732.54	378381	92	0	0	185367	10	113574	18	31721	32
H1-005-0068-D-C	5234415	196	26706.2	651082	86	0	0	269281	7	195044	11	31180	24
H1-005-0069-B-M	5089655	125	40717.24	496550	98	0	0	313941	7	203286	11	91091	19
H1-006-0001-M-F	5230109	283	18480.95	605097	86	0	0	140254	10	84644	20	29940	39
H1-006-0002-F-L	5215763	107	48745.45	762183	104	0	0	263456	7	149964	13	68316	22
H1-006-0003-S-L	5424541	270	20090.89	360318	104	0	0	154300	12	75125	21	23579	47
H1-006-0004-F-M	5282301	272	19420.22	348882	92	0	0	201681	10	102992	18	30826	38
H1-006-0005-A-H	5317430	252	21100.91	312431	86	0	0	158871	12	82237	21	23345	41
H1-006-0006-C-A	5355217	325	16477.59	593199	86	0	0	136113	12	95948	21	24534	43
H1-006-0007-D-C	5348596	315	16979.67	443537	107	0	0	135482	12	63431	24	17609	56
H1-006-0008-K-G	5367073	285	18831.84	593235	104	0	0	144911	11	101782	19	25455	40
H1-006-0009-P-C	5065611	160	31660.07	610698	104	0	0	347930	6	213863	10	46045	18
H1-006-0010-A-H	5386530	243	22166.79	260854	105	0	0	156518	13	67130	26	28925	50
H1-006-0011-L-G	4962804	129	38471.35	425361	86	0	0	180186	9	113111	15	40788	29
H1-006-0012-T-R	5141202	275	18695.28	348798	86	0	0	147742	12	103956	20	23626	40
H1-006-0013-N-E	5036142	140	35972.44	668000	86	0	0	346930	5	209804	8	56632	17
H1-006-0014-H-P	4912908	180	27293.93	317585	86	0	0	93839	17	59466	30	24101	56
H1-006-0015-M-S	5139647	166	30961.73	561318	86	0	0	270562	7	155904	12	51306	21
H1-006-0016-D-L	5148265	120	42902.21	510638	86	0	0	236142	7	137136	13	36413	24
H1-006-0017-B-Y	5003399	105	47651.42	561904	88	0	0	370346	6	271777	10	110578	15
H1-006-0018-G-M	4736066	63	75175.65	638920	89	0	0	221476	6	173065	11	72837	19
H1-006-0019-C-M	5262346	160	32889.66	778419	95	0	0	262773	6	110581	13	34081	31
H1-006-0020-C-M	5327668	231	23063.5	588567	104	0	0	283125	8	133525	13	29997	27
H1-006-0021-S-B	5178185	171	30281.78	653807	86	0	0	157126	10	112494	18	30882	33
H1-006-0022-L-R	5175680	141	36706.95	643988	86	0	0	188377	7	108462	14	43647	27
H1-006-0023-B-E	5019138	205	24483.6	545822	86	0	0	168939	8	93944	17	30882	35
H1-006-0024-B-L	5178870	174	29763.62	384705	86	0	0	154637	12	109498	20	30580	37
H1-006-0025-K-A	5038931	177	28468.54	563831	86	0	0	205592	8	152742	13	41369	24
H1-006-0026-L-L	5203483	208	25016.75	728920	86	0	0	302315	7	129377	12	41513	26
H1-006-0027-H-J	5244552	186	28196.52	260854	104	0	0	137223	13	86565	23	31081	42
H1-006-0028-D-J	5157975	179	28815.5	577706	98	0	0	227288	8	132565	14	38109	25
H1-006-0029-A-Y	5362133	277	19357.88	381470	86	0	0	134530	12	69643	22	21913	47
H1-006-0030-J-R	4991442	105	47537.54	606598	104	0	0	316695	6	164387	11	51195	20
H1-006-0031-R-H	5053719	251	20134.34	288841	86	0	0	88460	18	45509	35	22873	65
H1-006-0032-V-J	5385676	253	21287.26	256713	107	0	0	137278	15	68807	27	22997	52
H1-006-0033-P-A	5277885	267	19767.36	359322	104	0	0	185577	11	132523	17	22774	38
H1-006-0034-T-Z	5317319	277	19196.1	259705	106	0	0	94940	20	56408	34	23330	62
H1-006-0035-L-J	5312612	317	16759.03	259837	98	0	0	97910	20	57514	34	18458	64
H1-006-0036-K-N	4883138	85	57448.68	682610	87	0	0	280468	5	172558	10	84655	18
H1-007-0001-L-D	5118992	153	33457.46	347178	92	0	0	190990	10	147673	16	33361	27
H1-007-0002-S-S	5095969	212	24037.59	621054	112	0	0	150897	10	131579	17	31636	30
H1-007-0003-S-K	5170520	188	27502.77	619229	112	0	0	202658	7	132764	14	53793	25
H1-007-0004-G-N	5176447	226	22904.63	350331	94	0	0	199345	10	79564	19	25113	42
H1-007-0005-S-V	5148080	314	16395.16	237764	113	0	0	78387	22	41446	40	15621	78
H1-007-0006-B-R	5055766	195	25927.01	605938	94	0	0	213840	7	122943	13	41456	26
H1-007-0007-D-J	5097375	111	45922.3	389965	112	0	0	229566	9	175725	14	92269	22
H1-007-0008-D-A	5327612	244	21834.48	348263	112	0	0	181482	11	99118	19	28132	39
H1-007-0009-T-R	5262971	185	28448.49	754247	112	0	0	203976	7	129088	13	38195	26
H1-007-0010-M-S	5201912	292	17814.77	295907	136	0	0	62214	24	39454	43	13031	87
H1-007-0011-C-M	5036937	114	44183.66	622695	112	0	0	304038	6	203045	10	62469	18
H1-007-0012-A-V	5092425	128	39784.57	652661	92	0	0	199745	8	134593	14	46422	27
H1-007-0013-G-S	4741473	118	40181.97	816216	113	0	0	233765	7	131596	12	41505	23
H1-007-0014-D-E	4946872	213	23224.75	229463	93	0	0	111159	16	77984	27	31051	47
H1-007-0015-D-G	5007609	149	33608.11	454888	95	0	0	249133	8	139274	13	47960	24
H1-007-0016-Z-M	5112318	298	17155.43	296692	92	0	0	89871	20	49712	35	16347	71
H1-007-0017-T-K	5163694	190	27177.34	581733	92	0	0	227370	7	155178	12	38502	24
H1-007-0018-T-J	5321693	230	23137.8	375410	112	0	0	189801	10	102568	18	29678	37
H1-007-0019-F-N	5009270	162	30921.42	413835	119	0	0	184942	9	92057	17	34970	33
H1-007-0020-B-D	5095645	178	28627.22	836435	93	0	0	203934	6	130838	13	31024	26
H1-007-0021-C-G	5236144	284	18437.13	480543	93	0	0	165887	10	107811	18	26164	39
H1-007-0022-M-F	4839174	139	34814.2	542597	95	0	0	165658	10	99710	17	44356	31
H1-007-0023-P-A	5400511	205	26343.96	550760	92	0	0	189950	9	95508	17	32911	36
H1-007-0024-R-O	5135189	178	28849.38	836202	93	0	0	203934	6	129171	13	30400	28
H1-007-0025-A-R	5248020	177	29649.83	219367	112	0	0	100355	19	63524	31	29830	55
H1-007-0026-H-D	4702162	152	30935.28	246547	116	0	0	104850	14	73393	25	31009	46
H1-007-0027-K-T	5305985	267	19872.6	342392	92	0	0	149783	12	105075	21	22655	41
H1-007-0028-C-T	5160065	146	35342.91	588668	112	0	0	214458	7	169252	12	41496	23
H1-007-0029-B-L	5057612	167	30285.1	774701	92	0	0	180327	8	96770	15	41114	30
H1-007-0030-R-J	5208642	108	48228.17	567127	92	0	0	268638	6	129266	13	43044	25
H1-007-0031-G-I	5181824	214	24214.13	344257	92	0	0	185340	11	115633	19	39154	33
H1-007-0032-B-M	5287692	254	20817.69	343554	112	0	0	108907	17	60151	30	16987	59
H1-007-0033-F-S	5042358	227	22213.03	249529	92	0	0	116663	17	65480	29	23948	51
H1-007-0034-F-P	4986509	159	31361.69	253974	92	0	0	111647	15	88135	25	41416	40
H1-007-0035-S-G	5129466	259	19804.89	278052	92	0	0	110944	18	58558	29	19678	57
H1-007-0036-L-A	5237791	204	25675.45	581491	93	0	0	213827	7	131539	14	30488	28
H1-007-0037-H-D	5068831	211	24022.9	405045	92	0	0	188863	9	130898	15	43669	28
H1-007-0038-P-M	5396155	260	20754.44	554568	92	0	0	123431	13	81418	23	27111	46
H1-007-0039-H-A	5140449	145	35451.37	611521	92	0	0	306002	7	138746	12	52018	23
H1-007-0040-B-Y	5116168	193	26508.64	684531	104	0	0	191481	8	129814	15	30954	27
H1-007-0041-L-M	5295003	121	43760.36	657402	104	0	0	316388	6	198316	10	53861	21
H1-007-0042-M-F	5220857	172	30353.82	274373	92	0	0	142419	14	92049	23	32764	40
H1-007-0043-A-J	5132058	152	33763.54	553349	105	0	0	203028	8	139337	13	50922	24
H1-007-0044-L-B	5092373	244	20870.38	352183	92	0	0	189289	10	97925	17	40891	33
H1-007-0045-R-M	5098058	354	14401.29	263807	86	0	0	70637	23	37861	42	13988	84
R1B13A10	5382767	169	31850.69	418910	114	0	0	144809	12	73141	22	31600	43
R1B13A8	5215364	206	25317.3	651433	109	0	0	218507	7	110538	14	29935	31
R1B13B10	5115084	106	48255.51	319854	123	0	0	186153	11	110565	18	44610	31
R1B13B6	5140565	259	19847.74	242841	112	0	0	85710	19	51459	35	18819	70
R1B13B7	5378513	386	13933.97	458165	96	0	0	62090	22	44475	43	13010	86
R1B13C3	5084048	113	44991.58	393314	92	0	0	223137	9	146627	14	56325	25
R1B13C8	5279954	111	47567.15	567963	138	0	0	242493	7	121543	14	41596	29
R1B13C9	5337898	166	32156.01	596530	92	0	0	235580	7	155818	12	41525	24
R1B13D4	5213433	157	33206.58	668488	112	0	0	209875	7	116753	14	41555	27
R1B13D6	5375829	344	15627.41	256141	112	0	0	79350	21	44300	38	12931	81
R1B13E2	5362933	162	33104.52	291283	505	1	1	90216	18	44303	36	19882	70
R1B13E3	5074120	148	34284.59	450370	92	0	0	175969	9	86347	17	33971	34
R1B13E5	5065889	165	30702.36	883237	93	0	0	268647	6	129171	12	32081	25
R1B13F1	5102609	197	25901.57	441827	104	0	0	237105	9	129195	14	32107	29
R1B13F2	5151058	189	27254.28	581656	96	0	0	213839	8	113148	14	39114	27
R1B13F4	5230443	242	21613.4	357699	140	0	0	95720	17	46205	34	16959	70
